From	To	Neuropil	Synapses	Neuro Transmitter
720575940632777320	720575940615429118	ME_R	69	ACH
720575940632777320	720575940616984588	AME_L	1	ACH
720575940632777320	720575940616984588	ME_L	44	ACH
720575940632777320	720575940615408490	ME_R	41	ACH
720575940632777320	720575940620963920	ME_R	40	ACH
720575940632777320	720575940627510012	ME_R	39	ACH
720575940632777320	720575940632527683	ME_R	23	ACH
720575940632777320	720575940632527683	AME_R	16	ACH
720575940632777320	720575940629488902	ME_L	31	ACH
720575940632777320	720575940629488902	PLP_L	1	ACH
720575940632777320	720575940629488902	AME_L	3	ACH
720575940632777320	720575940629488902	IPS_L	2	ACH
720575940632777320	720575940624333706	ME_R	9	ACH
720575940632777320	720575940624333706	AME_R	24	ACH
720575940632777320	720575940616635458	ME_L	2	ACH
720575940632777320	720575940616635458	AME_L	30	ACH
720575940632777320	720575940622382686	ME_R	31	ACH
720575940632777320	720575940622525729	ME_R	31	ACH
720575940632777320	720575940645360663	ME_R	30	ACH
720575940632777320	720575940626751294	ME_R	30	ACH
720575940632777320	720575940638665562	ME_R	29	ACH
720575940632777320	720575940630927104	ME_R	28	ACH
720575940632777320	720575940612933529	ME_R	27	ACH
720575940632777320	720575940624047615	ME_R	27	ACH
720575940632777320	720575940605462961	ME_R	26	ACH
720575940632777320	720575940629637163	ME_R	26	ACH
720575940632777320	720575940615928386	AME_L	19	ACH
720575940632777320	720575940615928386	ME_L	7	ACH
720575940632777320	720575940613531365	ME_R	26	ACH
720575940632777320	720575940660573313	ME_R	26	ACH
720575940632777320	720575940636918391	ME_R	26	ACH
720575940632777320	720575940615954070	ME_R	25	ACH
720575940632777320	720575940615264198	ME_R	25	ACH
720575940632777320	720575940622388318	ME_R	25	ACH
720575940632777320	720575940625214183	ME_R	25	ACH
720575940632777320	720575940627076298	ME_R	25	ACH
720575940632777320	720575940622950084	ME_R	25	ACH
720575940632777320	720575940624628715	ME_L	25	ACH
720575940632777320	720575940618432185	ME_R	24	ACH
720575940632777320	720575940647995769	ME_R	24	ACH
720575940632777320	720575940628428796	ME_R	24	ACH
720575940632777320	720575940660580481	ME_R	24	ACH
720575940632777320	720575940619404155	ME_R	24	ACH
720575940632777320	720575940620318958	ME_R	24	ACH
720575940632777320	720575940612684054	ME_R	24	ACH
720575940632777320	720575940637126286	ME_R	23	ACH
720575940632777320	720575940637069679	ME_R	23	ACH
720575940632777320	720575940647663748	ME_R	23	ACH
720575940632777320	720575940613094323	ME_R	23	ACH
720575940632777320	720575940638900799	ME_R	23	ACH
720575940632777320	720575940646958371	ME_R	23	ACH
720575940632777320	720575940622390110	ME_R	23	ACH
720575940632777320	720575940632171083	ME_R	23	ACH
720575940632777320	720575940627702293	ME_R	23	ACH
720575940632777320	720575940638397150	ME_R	22	ACH
720575940632777320	720575940627829586	ME_R	22	ACH
720575940632777320	720575940621042292	ME_R	22	ACH
720575940632777320	720575940619127256	ME_R	22	ACH
720575940632777320	720575940631544694	ME_L	22	ACH
720575940632777320	720575940612364693	ME_R	22	ACH
720575940632777320	720575940628154280	ME_R	21	ACH
720575940632777320	720575940622382942	ME_R	21	ACH
720575940632777320	720575940629545883	ME_R	21	ACH
720575940632777320	720575940626952847	ME_R	21	ACH
720575940632777320	720575940615903903	ME_R	21	ACH
720575940632777320	720575940617730265	ME_R	21	ACH
720575940632777320	720575940645398551	ME_R	21	ACH
720575940632777320	720575940632652600	ME_R	21	ACH
720575940632777320	720575940627495452	ME_R	21	ACH
720575940632777320	720575940624624432	ME_R	21	ACH
720575940632777320	720575940614324963	ME_R	21	ACH
720575940632777320	720575940639340878	ME_R	20	ACH
720575940632777320	720575940613639538	ME_L	20	ACH
720575940632777320	720575940613140246	ME_R	20	ACH
720575940632777320	720575940606775486	ME_R	20	ACH
720575940632777320	720575940627371326	ME_R	20	ACH
720575940632777320	720575940622622889	ME_R	20	ACH
720575940632777320	720575940626082588	ME_R	20	ACH
720575940632777320	720575940623638781	ME_R	20	ACH
720575940632777320	720575940625597372	ME_R	20	ACH
720575940632777320	720575940619199301	ME_R	20	ACH
720575940632777320	720575940624989447	ME_R	19	ACH
720575940632777320	720575940629545371	ME_R	19	ACH
720575940632777320	720575940629365071	ME_R	19	ACH
720575940632777320	720575940617286027	ME_R	19	ACH
720575940632777320	720575940638478569	ME_R	19	ACH
720575940632777320	720575940629545115	ME_R	19	ACH
720575940632777320	720575940619471440	ME_R	19	ACH
720575940632777320	720575940625660088	ME_L	19	ACH
720575940632777320	720575940611849934	ME_R	19	ACH
720575940632777320	720575940638880745	ME_R	19	ACH
720575940632777320	720575940624260681	ME_R	19	ACH
720575940632777320	720575940629104377	ME_R	19	ACH
720575940632777320	720575940628709653	ME_R	18	ACH
720575940632777320	720575940621644141	ME_R	18	ACH
720575940632777320	720575940623529315	ME_R	18	ACH
720575940632777320	720575940628661480	ME_L	18	ACH
720575940632777320	720575940627261416	ME_R	18	ACH
720575940632777320	720575940618338260	ME_R	18	ACH
720575940632777320	720575940641655029	ME_R	18	ACH
720575940632777320	720575940617136214	ME_R	18	ACH
720575940632777320	720575940614849832	ME_L	18	ACH
720575940632777320	720575940604947657	ME_R	18	ACH
720575940632777320	720575940611126648	ME_R	18	ACH
720575940632777320	720575940620225585	AME_L	17	ACH
720575940632777320	720575940620225585	ME_L	1	ACH
720575940632777320	720575940616385759	ME_R	18	ACH
720575940632777320	720575940623509700	ME_R	18	ACH
720575940632777320	720575940616394869	ME_R	18	ACH
720575940632777320	720575940625454228	ME_R	18	ACH
720575940632777320	720575940634484706	ME_R	18	ACH
720575940632777320	720575940620958561	ME_L	18	ACH
720575940632777320	720575940621783646	ME_R	18	ACH
720575940632777320	720575940625313468	ME_L	18	ACH
720575940632777320	720575940627723416	ME_R	18	ACH
720575940632777320	720575940621189358	ME_R	17	ACH
720575940632777320	720575940611473618	ME_L	17	ACH
720575940632777320	720575940624564553	ME_R	17	ACH
720575940632777320	720575940612267362	ME_R	17	ACH
720575940632777320	720575940623666320	ME_R	17	ACH
720575940632777320	720575940622051572	ME_R	17	ACH
720575940632777320	720575940623160614	ME_R	17	ACH
720575940632777320	720575940640455808	ME_R	17	ACH
720575940632777320	720575940640749171	ME_R	17	ACH
720575940632777320	720575940618317825	ME_R	17	ACH
720575940632777320	720575940627855366	ME_L	17	OCT
720575940632777320	720575940630979659	ME_R	17	ACH
720575940632777320	720575940631100665	ME_R	17	ACH
720575940632777320	720575940625706288	ME_R	17	ACH
720575940632777320	720575940610173304	ME_R	17	ACH
720575940632777320	720575940624762632	ME_R	17	ACH
720575940632777320	720575940621362241	ME_R	16	ACH
720575940632777320	720575940631199739	ME_R	16	ACH
720575940632777320	720575940616200863	ME_R	16	ACH
720575940632777320	720575940617921861	ME_R	16	ACH
720575940632777320	720575940629764943	ME_R	16	ACH
720575940632777320	720575940634631836	ME_R	16	ACH
720575940632777320	720575940633458124	ME_R	16	ACH
720575940632777320	720575940623048662	ME_L	16	ACH
720575940632777320	720575940610578786	ME_R	16	ACH
720575940632777320	720575940619672128	ME_R	16	ACH
720575940632777320	720575940632742471	ME_R	16	ACH
720575940632777320	720575940638469722	ME_R	16	ACH
720575940632777320	720575940612921267	ME_L	16	ACH
720575940632777320	720575940633864749	ME_R	16	ACH
720575940632777320	720575940609352540	ME_R	16	ACH
720575940632777320	720575940621183624	ME_R	16	ACH
720575940632777320	720575940627251608	ME_R	16	ACH
720575940632777320	720575940632717359	ME_R	16	ACH
720575940632777320	720575940628878791	ME_R	16	ACH
720575940632777320	720575940620543323	ME_R	16	ACH
720575940632777320	720575940628156041	ME_R	16	ACH
720575940632777320	720575940627239811	ME_L	16	ACH
720575940632777320	720575940655607201	ME_R	16	ACH
720575940632777320	720575940621383796	ME_R	15	ACH
720575940632777320	720575940624161171	ME_R	15	ACH
720575940632777320	720575940619707003	ME_R	15	ACH
720575940632777320	720575940630050920	ME_R	15	ACH
720575940632777320	720575940625305161	ME_R	15	ACH
720575940632777320	720575940633256140	ME_R	15	ACH
720575940632777320	720575940624335399	ME_R	15	ACH
720575940632777320	720575940629714999	ME_R	15	ACH
720575940632777320	720575940640309080	ME_L	15	ACH
720575940632777320	720575940629635884	ME_L	15	ACH
720575940632777320	720575940619519061	ME_R	15	ACH
720575940632777320	720575940639250741	ME_R	15	ACH
720575940632777320	720575940629267200	ME_R	15	ACH
720575940632777320	720575940607870130	ME_L	15	ACH
720575940632777320	720575940628648903	ME_R	15	ACH
720575940632777320	720575940629547419	ME_R	15	ACH
720575940632777320	720575940630827339	ME_R	15	ACH
720575940632777320	720575940623836679	ME_R	15	ACH
720575940632777320	720575940630561783	ME_L	15	ACH
720575940632777320	720575940637943920	ME_R	15	ACH
720575940632777320	720575940633711540	ME_R	15	ACH
720575940632777320	720575940631544315	AME_L	8	ACH
720575940632777320	720575940631544315	ME_L	6	GLUT
720575940632777320	720575940620735878	ME_R	14	ACH
720575940632777320	720575940625020087	ME_L	14	ACH
720575940632777320	720575940620638373	ME_R	14	ACH
720575940632777320	720575940623344969	ME_L	14	ACH
720575940632777320	720575940615789634	ME_L	14	ACH
720575940632777320	720575940633537700	ME_R	14	ACH
720575940632777320	720575940616344518	ME_R	14	ACH
720575940632777320	720575940635226303	ME_L	14	ACH
720575940632777320	720575940628206664	ME_R	14	ACH
720575940632777320	720575940636887141	ME_L	14	ACH
720575940632777320	720575940627664186	ME_R	14	ACH
720575940632777320	720575940630266983	ME_R	14	ACH
720575940632777320	720575940632811112	ME_R	14	ACH
720575940632777320	720575940622263815	ME_R	14	ACH
720575940632777320	720575940625774631	ME_R	14	ACH
720575940632777320	720575940620915553	ME_L	14	ACH
720575940632777320	720575940618129979	ME_L	14	ACH
720575940632777320	720575940643043213	ME_R	14	ACH
720575940632777320	720575940610772174	ME_R	14	ACH
720575940632777320	720575940630778746	ME_L	14	ACH
720575940632777320	720575940620576216	ME_L	14	ACH
720575940632777320	720575940610740394	ME_R	14	ACH
720575940632777320	720575940618761117	ME_L	14	ACH
720575940632777320	720575940628863994	ME_R	14	ACH
720575940632777320	720575940606464102	ME_R	14	ACH
720575940632777320	720575940635142751	ME_R	14	ACH
720575940632777320	720575940620411307	ME_R	14	ACH
720575940632777320	720575940636847167	ME_R	14	ACH
720575940632777320	720575940615702621	ME_R	14	ACH
720575940632777320	720575940623820523	ME_R	13	ACH
720575940632777320	720575940630327290	ME_R	13	ACH
720575940632777320	720575940624086408	ME_R	13	ACH
720575940632777320	720575940625776115	ME_R	13	ACH
720575940632777320	720575940629497338	ME_R	13	ACH
720575940632777320	720575940640507264	ME_R	13	ACH
720575940632777320	720575940631476588	ME_R	13	ACH
720575940632777320	720575940622402544	ME_R	13	ACH
720575940632777320	720575940624033997	ME_L	13	ACH
720575940632777320	720575940626044942	ME_R	10	ACH
720575940632777320	720575940626044942	ME_L	3	ACH
720575940632777320	720575940622138534	ME_L	13	ACH
720575940632777320	720575940629112316	ME_L	13	ACH
720575940632777320	720575940611179054	ME_R	13	ACH
720575940632777320	720575940628767248	ME_R	13	ACH
720575940632777320	720575940635380831	ME_R	13	ACH
720575940632777320	720575940615167919	ME_L	13	ACH
720575940632777320	720575940631681095	ME_R	13	ACH
720575940632777320	720575940616690107	ME_L	13	ACH
720575940632777320	720575940623723619	ME_R	13	ACH
720575940632777320	720575940631195333	ME_R	13	ACH
720575940632777320	720575940627476040	ME_R	13	ACH
720575940632777320	720575940629337674	ME_L	13	ACH
720575940632777320	720575940622006337	ME_L	13	ACH
720575940632777320	720575940626180892	ME_L	13	ACH
720575940632777320	720575940619967435	ME_R	13	ACH
720575940632777320	720575940612703381	ME_R	13	ACH
720575940632777320	720575940627698584	ME_L	13	ACH
720575940632777320	720575940622034390	ME_L	13	ACH
720575940632777320	720575940621643132	ME_R	13	ACH
720575940632777320	720575940616947398	ME_R	13	ACH
720575940632777320	720575940629167878	ME_R	13	ACH
720575940632777320	720575940628437776	ME_R	13	ACH
720575940632777320	720575940628362066	ME_R	13	ACH
720575940632777320	720575940635283808	ME_L	13	ACH
720575940632777320	720575940622516104	ME_R	13	ACH
720575940632777320	720575940627685455	ME_L	13	ACH
720575940632777320	720575940627167253	ME_R	13	ACH
720575940632777320	720575940633074783	ME_R	13	ACH
720575940632777320	720575940641151284	ME_R	13	ACH
720575940632777320	720575940618899323	ME_L	13	ACH
720575940632777320	720575940609555406	ME_R	13	ACH
720575940632777320	720575940622954189	ME_R	13	ACH
720575940632777320	720575940632427112	ME_L	13	ACH
720575940632777320	720575940632147215	ME_L	13	ACH
720575940632777320	720575940624451260	ME_L	13	ACH
720575940632777320	720575940630588101	ME_R	13	ACH
720575940632777320	720575940614324008	ME_R	12	ACH
720575940632777320	720575940625218377	ME_R	12	ACH
720575940632777320	720575940635165850	ME_L	12	ACH
720575940632777320	720575940617852765	ME_R	12	ACH
720575940632777320	720575940635308444	ME_R	12	ACH
720575940632777320	720575940617284820	ME_R	12	ACH
720575940632777320	720575940620677592	ME_R	12	ACH
720575940632777320	720575940620415568	ME_R	12	ACH
720575940632777320	720575940625131192	ME_L	12	ACH
720575940632777320	720575940617027257	ME_R	12	ACH
720575940632777320	720575940613256214	ME_R	12	ACH
720575940632777320	720575940626774026	ME_R	12	ACH
720575940632777320	720575940612740374	ME_R	12	ACH
720575940632777320	720575940635540887	ME_R	12	ACH
720575940632777320	720575940618533149	ME_L	12	ACH
720575940632777320	720575940605530336	ME_L	12	ACH
720575940632777320	720575940610902738	ME_R	12	ACH
720575940632777320	720575940624328167	ME_R	12	ACH
720575940632777320	720575940615065238	ME_R	12	ACH
720575940632777320	720575940631136274	ME_R	12	ACH
720575940632777320	720575940606042814	ME_R	12	ACH
720575940632777320	720575940606650754	ME_R	12	ACH
720575940632777320	720575940630055272	ME_R	12	ACH
720575940632777320	720575940612109619	ME_R	12	ACH
720575940632777320	720575940626595074	ME_R	12	ACH
720575940632777320	720575940627432469	ME_R	12	ACH
720575940632777320	720575940611119480	ME_R	12	ACH
720575940632777320	720575940636070392	ME_R	12	ACH
720575940632777320	720575940621151141	ME_L	12	ACH
720575940632777320	720575940609040341	ME_R	12	ACH
720575940632777320	720575940633918968	ME_L	12	ACH
720575940632777320	720575940611489746	ME_R	12	ACH
720575940632777320	720575940621196532	ME_L	12	ACH
720575940632777320	720575940642626779	ME_R	12	ACH
720575940632777320	720575940629534211	ME_L	12	ACH
720575940632777320	720575940617282747	ME_R	12	ACH
720575940632777320	720575940630416766	ME_R	12	ACH
720575940632777320	720575940634003885	ME_R	12	ACH
720575940632777320	720575940620061387	ME_R	12	ACH
720575940632777320	720575940629287034	ME_R	12	ACH
720575940632777320	720575940631089152	ME_R	12	ACH
720575940632777320	720575940625563429	ME_R	12	ACH
720575940632777320	720575940618311892	ME_R	12	ACH
720575940632777320	720575940608410307	ME_R	12	ACH
720575940632777320	720575940632415116	ME_R	12	ACH
720575940632777320	720575940620482753	ME_R	12	ACH
720575940632777320	720575940611216867	ME_R	12	ACH
720575940632777320	720575940604427552	ME_L	12	ACH
720575940632777320	720575940619473718	ME_L	12	ACH
720575940632777320	720575940645361175	ME_R	12	ACH
720575940632777320	720575940631848234	ME_R	12	ACH
720575940632777320	720575940625800209	ME_R	12	ACH
720575940632777320	720575940616553541	ME_R	12	ACH
720575940632777320	720575940623604149	ME_R	12	ACH
720575940632777320	720575940632333260	ME_L	12	ACH
720575940632777320	720575940619735941	ME_L	12	ACH
720575940632777320	720575940625191352	ME_L	11	ACH
720575940632777320	720575940634724453	ME_R	11	ACH
720575940632777320	720575940631693928	ME_L	11	ACH
720575940632777320	720575940622087245	ME_R	11	ACH
720575940632777320	720575940627722526	ME_R	11	ACH
720575940632777320	720575940616097653	ME_R	11	ACH
720575940632777320	720575940623006758	ME_R	11	ACH
720575940632777320	720575940624189576	ME_L	11	ACH
720575940632777320	720575940634999647	ME_L	11	ACH
720575940632777320	720575940621132527	ME_R	11	ACH
720575940632777320	720575940635041305	ME_R	11	ACH
720575940632777320	720575940632007887	ME_L	11	ACH
720575940632777320	720575940624796052	ME_R	11	ACH
720575940632777320	720575940637013104	ME_L	11	ACH
720575940632777320	720575940626971560	ME_R	11	ACH
720575940632777320	720575940617315189	ME_L	1	ACH
720575940632777320	720575940617315189	AME_L	10	ACH
720575940632777320	720575940612506482	ME_L	11	ACH
720575940632777320	720575940621699521	ME_R	11	ACH
720575940632777320	720575940626810442	ME_R	11	ACH
720575940632777320	720575940630904261	ME_R	11	ACH
720575940632777320	720575940643929800	ME_R	11	ACH
720575940632777320	720575940622864169	ME_R	11	ACH
720575940632777320	720575940619026203	ME_L	11	ACH
720575940632777320	720575940623977059	ME_R	11	ACH
720575940632777320	720575940613100723	ME_L	11	ACH
720575940632777320	720575940626085264	ME_R	11	ACH
720575940632777320	720575940629588891	ME_R	11	ACH
720575940632777320	720575940621204139	ME_L	11	ACH
720575940632777320	720575940636260715	ME_R	11	ACH
720575940632777320	720575940624845053	ME_L	11	ACH
720575940632777320	720575940627970122	ME_R	11	ACH
720575940632777320	720575940627985295	ME_L	11	ACH
720575940632777320	720575940614356264	ME_R	11	ACH
720575940632777320	720575940628256655	ME_R	11	ACH
720575940632777320	720575940625018860	ME_L	11	ACH
720575940632777320	720575940632756781	ME_R	11	ACH
720575940632777320	720575940624605162	ME_L	11	ACH
720575940632777320	720575940624185904	ME_R	11	ACH
720575940632777320	720575940634844060	ME_L	11	ACH
720575940632777320	720575940631411983	ME_R	11	ACH
720575940632777320	720575940629170220	ME_R	11	ACH
720575940632777320	720575940633476141	ME_R	11	ACH
720575940632777320	720575940628359223	ME_R	11	ACH
720575940632777320	720575940623914509	ME_L	11	ACH
720575940632777320	720575940631420524	ME_R	11	ACH
720575940632777320	720575940636637807	ME_L	11	ACH
720575940632777320	720575940610484782	ME_R	11	ACH
